dataset: Skin_NonSkin.csv
time_cons: 255.9802701473236 s
mem_cons: 93317.5673828125 KB
precision: {'1.0': 0.83359375, '2.0': 0.8121386072236655}
recall: {'1.0': 0.10633844927247359, '2.0': 0.9945353789317051}
f1: {'1.0': 0.1886158741382358, '2.0': 0.8941298581478492}
result: 
{'label': ['0.0', '3.0', '182.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['145.0', '145.0', '91.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['172.0', '172.0', '126.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['155.0', '154.0', '164.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['176.0', '174.0', '126.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['186.0', '185.0', '141.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['196.0', '181.0', '165.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['189.0', '186.0', '141.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['67.0', '70.0', '20.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['77.0', '80.0', '31.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['40.0', '39.0', '18.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['64.0', '56.0', '26.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['164.0', '162.0', '114.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['25.0', '44.0', '23.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['165.0', '165.0', '117.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['7.0', '7.0', '1.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['179.0', '177.0', '129.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['183.0', '182.0', '138.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['84.0', '85.0', '29.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['182.0', '178.0', '137.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['57.0', '57.0', '45.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['9.0', '9.0', '0.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['157.0', '161.0', '126.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['112.0', '151.0', '213.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['177.0', '175.0', '134.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['170.0', '169.0', '119.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['12.0', '44.0', '20.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['96.0', '144.0', '222.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['255.0', '137.0', '90.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['6.0', '4.0', '3.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['60.0', '109.0', '165.0'], 'gt': '1.0', 'pred': '1.0'}
{'label': ['120.0', '157.0', '219.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['233.0', '215.0', '78.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['53.0', '125.0', '195.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['115.0', '159.0', '212.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['160.0', '163.0', '114.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['41.0', '88.0', '139.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['188.0', '186.0', '146.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['71.0', '71.0', '23.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['148.0', '188.0', '253.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['181.0', '179.0', '148.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['139.0', '165.0', '231.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['174.0', '170.0', '129.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['140.0', '152.0', '156.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['167.0', '163.0', '114.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['198.0', '198.0', '158.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['146.0', '145.0', '84.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['201.0', '199.0', '164.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['98.0', '150.0', '221.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['170.0', '168.0', '120.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['130.0', '133.0', '88.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['19.0', '37.0', '20.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['201.0', '200.0', '162.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['227.0', '155.0', '85.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['20.0', '18.0', '0.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['3.0', '2.0', '4.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['134.0', '147.0', '79.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['170.0', '169.0', '118.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['171.0', '165.0', '118.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['136.0', '137.0', '105.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['167.0', '163.0', '114.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['180.0', '179.0', '135.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['35.0', '34.0', '8.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['171.0', '186.0', '232.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['147.0', '150.0', '101.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['172.0', '168.0', '120.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['62.0', '98.0', '144.0'], 'gt': '1.0', 'pred': '1.0'}
{'label': ['85.0', '121.0', '197.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['15.0', '254.0', '255.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['8.0', '9.0', '0.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['65.0', '124.0', '196.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['182.0', '174.0', '134.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['162.0', '160.0', '112.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['139.0', '138.0', '80.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['69.0', '70.0', '28.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['0.0', '25.0', '144.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['196.0', '195.0', '161.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['55.0', '108.0', '158.0'], 'gt': '1.0', 'pred': '1.0'}
{'label': ['162.0', '169.0', '248.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['178.0', '175.0', '131.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['78.0', '81.0', '32.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['63.0', '63.0', '23.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['53.0', '58.0', '19.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['172.0', '169.0', '125.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['97.0', '95.0', '54.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['135.0', '179.0', '238.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['226.0', '112.0', '105.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['7.0', '6.0', '10.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['198.0', '198.0', '158.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['182.0', '182.0', '136.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['29.0', '29.0', '5.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['181.0', '176.0', '131.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['64.0', '126.0', '190.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['52.0', '90.0', '138.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['169.0', '183.0', '235.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['136.0', '140.0', '91.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['163.0', '160.0', '109.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['123.0', '160.0', '212.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['177.0', '175.0', '127.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['10.0', '7.0', '3.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['15.0', '15.0', '1.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['173.0', '173.0', '125.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['4.0', '3.0', '0.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['0.0', '128.0', '0.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['180.0', '178.0', '137.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['177.0', '176.0', '132.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['42.0', '39.0', '24.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['4.0', '2.0', '2.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['99.0', '133.0', '192.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['88.0', '88.0', '40.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['61.0', '62.0', '18.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['54.0', '58.0', '23.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['168.0', '165.0', '114.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['76.0', '75.0', '25.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['197.0', '195.0', '161.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['114.0', '113.0', '55.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['59.0', '59.0', '19.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['124.0', '198.0', '200.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['184.0', '186.0', '194.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['16.0', '14.0', '3.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['9.0', '7.0', '7.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['124.0', '159.0', '223.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['129.0', '130.0', '91.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['113.0', '137.0', '189.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['168.0', '164.0', '115.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['69.0', '70.0', '26.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['166.0', '157.0', '123.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['178.0', '175.0', '131.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['0.0', '0.0', '0.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['84.0', '85.0', '35.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['79.0', '82.0', '33.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['135.0', '135.0', '135.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['243.0', '248.0', '251.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['177.0', '178.0', '128.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['172.0', '168.0', '119.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['139.0', '82.0', '161.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['103.0', '109.0', '162.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['25.0', '28.0', '2.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['81.0', '74.0', '57.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['0.0', '0.0', '255.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['114.0', '115.0', '65.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['141.0', '137.0', '88.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['104.0', '104.0', '68.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['94.0', '96.0', '44.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['150.0', '153.0', '107.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['167.0', '183.0', '229.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['95.0', '92.0', '41.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['105.0', '132.0', '188.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['91.0', '94.0', '45.0'], 'gt': '2.0', 'pred': '1.0'}
{'label': ['117.0', '159.0', '212.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['180.0', '180.0', '134.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['177.0', '175.0', '127.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['199.0', '197.0', '162.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['61.0', '62.0', '22.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['69.0', '71.0', '25.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['156.0', '160.0', '124.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['139.0', '144.0', '113.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['68.0', '71.0', '26.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['160.0', '180.0', '238.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['139.0', '136.0', '85.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['104.0', '156.0', '226.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['153.0', '152.0', '101.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['179.0', '176.0', '131.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['170.0', '178.0', '117.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['233.0', '189.0', '152.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['164.0', '164.0', '110.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['117.0', '151.0', '210.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['38.0', '38.0', '24.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['16.0', '14.0', '3.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['199.0', '197.0', '162.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['72.0', '75.0', '30.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['42.0', '43.0', '9.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['196.0', '195.0', '157.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['181.0', '179.0', '131.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['157.0', '161.0', '125.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['167.0', '168.0', '129.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['216.0', '133.0', '172.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['123.0', '125.0', '83.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['61.0', '62.0', '12.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['196.0', '194.0', '160.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['176.0', '175.0', '125.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['178.0', '176.0', '128.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['178.0', '176.0', '128.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['29.0', '28.0', '7.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['141.0', '180.0', '224.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['175.0', '190.0', '236.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['68.0', '70.0', '24.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['177.0', '93.0', '141.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['163.0', '162.0', '112.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['153.0', '196.0', '253.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['57.0', '111.0', '171.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['55.0', '59.0', '23.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['89.0', '92.0', '37.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['179.0', '176.0', '132.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['196.0', '196.0', '150.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['248.0', '250.0', '250.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['152.0', '155.0', '110.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['150.0', '153.0', '107.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['66.0', '22.0', '237.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['77.0', '80.0', '31.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['186.0', '221.0', '255.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['183.0', '180.0', '136.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['203.0', '202.0', '168.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['59.0', '64.0', '43.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['77.0', '159.0', '124.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['0.0', '1.0', '0.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['62.0', '69.0', '64.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['76.0', '76.0', '28.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['179.0', '176.0', '131.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['201.0', '199.0', '164.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['181.0', '178.0', '134.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['115.0', '116.0', '60.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['178.0', '180.0', '134.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['26.0', '12.0', '148.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['179.0', '176.0', '132.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['165.0', '165.0', '117.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['115.0', '154.0', '216.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['50.0', '92.0', '151.0'], 'gt': '1.0', 'pred': '1.0'}
{'label': ['81.0', '84.0', '35.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['142.0', '145.0', '96.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['86.0', '133.0', '201.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['147.0', '185.0', '233.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['224.0', '68.0', '45.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['173.0', '168.0', '119.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['177.0', '174.0', '129.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['198.0', '198.0', '158.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['152.0', '97.0', '220.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['69.0', '71.0', '25.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['174.0', '189.0', '238.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['174.0', '172.0', '124.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['102.0', '149.0', '223.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['201.0', '200.0', '162.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['181.0', '177.0', '136.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['43.0', '43.0', '237.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['157.0', '162.0', '123.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['172.0', '169.0', '124.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['156.0', '160.0', '125.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['16.0', '12.0', '1.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['133.0', '132.0', '74.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['104.0', '104.0', '50.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['174.0', '172.0', '124.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['199.0', '197.0', '163.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['55.0', '56.0', '22.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['2.0', '0.0', '0.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['173.0', '172.0', '122.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['119.0', '122.0', '177.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['100.0', '92.0', '157.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['18.0', '15.0', '0.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['66.0', '85.0', '136.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['48.0', '94.0', '81.0'], 'gt': '2.0', 'pred': '1.0'}
{'label': ['56.0', '61.0', '22.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['181.0', '178.0', '134.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['145.0', '147.0', '95.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['148.0', '151.0', '102.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['156.0', '153.0', '102.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['112.0', '115.0', '170.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['148.0', '148.0', '118.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['161.0', '84.0', '146.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['123.0', '153.0', '212.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['76.0', '79.0', '30.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['140.0', '180.0', '228.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['176.0', '175.0', '125.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['175.0', '174.0', '124.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['186.0', '187.0', '145.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['51.0', '50.0', '16.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['3.0', '0.0', '4.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['137.0', '179.0', '238.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['70.0', '43.0', '206.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['185.0', '183.0', '135.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['193.0', '194.0', '152.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['176.0', '190.0', '238.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['199.0', '197.0', '163.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['186.0', '184.0', '143.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['179.0', '175.0', '134.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['183.0', '180.0', '135.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['38.0', '58.0', '23.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['126.0', '128.0', '86.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['160.0', '158.0', '104.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['202.0', '201.0', '163.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['85.0', '87.0', '41.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['77.0', '33.0', '20.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['53.0', '172.0', '93.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['84.0', '83.0', '57.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['12.0', '11.0', '234.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['144.0', '174.0', '229.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['95.0', '143.0', '221.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['55.0', '112.0', '181.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['157.0', '174.0', '217.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['136.0', '139.0', '90.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['195.0', '193.0', '153.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['193.0', '192.0', '154.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['139.0', '140.0', '90.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['94.0', '94.0', '34.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['179.0', '178.0', '134.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['45.0', '103.0', '155.0'], 'gt': '1.0', 'pred': '1.0'}
{'label': ['46.0', '139.0', '42.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['85.0', '137.0', '208.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['144.0', '142.0', '84.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['56.0', '55.0', '41.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['133.0', '136.0', '87.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['96.0', '145.0', '219.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['91.0', '122.0', '183.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['133.0', '134.0', '90.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['139.0', '136.0', '85.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['89.0', '65.0', '243.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['177.0', '176.0', '126.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['172.0', '171.0', '121.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['89.0', '194.0', '191.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['168.0', '167.0', '123.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['4.0', '2.0', '0.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['132.0', '136.0', '87.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['181.0', '181.0', '133.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['56.0', '55.0', '41.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['54.0', '60.0', '13.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['0.0', '13.0', '236.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['181.0', '178.0', '134.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['161.0', '173.0', '227.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['3.0', '1.0', '1.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['89.0', '89.0', '59.0'], 'gt': '2.0', 'pred': '2.0'}
{'label': ['156.0', '196.0', '254.0'], 'gt': '1.0', 'pred': '2.0'}
{'label': ['187.0', '185.0', '137.0'], 'gt': '2.0', 'pred': '2.0'}
